title,url,ministry,source_page,context,file_type
Culture,https://open.alberta.ca/dataset/84a2fa2a-657d-4055-a965-99e2d08ea1c1/resource/7de92130-8d15-4b47-a18b-cf427a99d345/download/5360324-2012-2013-Culture-Annual-Report-2013-06-21.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Culture...,pdf
Education,https://open.alberta.ca/dataset/8b226e68-1227-4aec-87a5-b573f3bfb062/resource/c95c2bcf-c010-4014-85e5-bcb5f0c86d32/download/6848044-2012-2013-AB-Education-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,EducationEducation Annual Report Update(October 2013)HighlightsPerformance Measures Summary Table...,pdf
Education Annual Report Update,https://open.alberta.ca/dataset/8d78df56-9979-457c-9ec2-26e87bd922ed/resource/4eec3689-09df-4eec-a624-7b6066cc272f/download/5912455-2012-2013-annual-report-update.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Education Annual Report Update(October 2013)...,pdf
Highlights,https://open.alberta.ca/dataset/8b226e68-1227-4aec-87a5-b573f3bfb062/resource/1b237906-c2e1-4b79-b038-8e88c25596cc/download/zz-6848044-2012-2013-education-annual-report-highlights.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Highlights...,pdf
Performance Measures Summary Table,https://open.alberta.ca/dataset/8b226e68-1227-4aec-87a5-b573f3bfb062/resource/9a4e3520-b1e0-48f8-927b-433bf3af2dc9/download/performance-measures-summary0table-2012-13.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Performance Measures Summary Table...,pdf
Energy,https://open.alberta.ca/dataset/cbd7147b-d304-4e3e-af28-78970c71232c/resource/cbf7a50c-f241-458c-95cf-b16d81187071/download/6847119-2012-2013-Alberta-Energy-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Energy...,pdf
Enterprise and Advanced Education,https://open.alberta.ca/dataset/922b0209-6904-4feb-a109-71428d1a8252/resource/079d0fc9-ff9c-4867-8066-8503aa55add2/download/6193809-2013-07-eae-annual-report-2012-13.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Enterprise and Advanced Education...,pdf
Environment and Sustainable Resource Development,https://open.alberta.ca/dataset/c6d0dec1-4509-4209-9acc-beeb35c95a0d/resource/9af2068b-8523-4000-b74b-95374b673927/download/6149179-2012-2013-ESRD-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Environment and Sustainable Resource Development...,pdf
Executive Council (includes Public Affairs Bureau),https://open.alberta.ca/dataset/8053da3c-ef8d-4c05-857e-28b00c17db0e/resource/b9c3a08e-0254-444e-9f28-13dd03c6d4b3/download/2050912-2012-2013-Executive-Council-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Executive Council (includes Public Affairs Bureau)Alberta Public Service Profile...,pdf
Alberta Public Service Profile,https://open.alberta.ca/dataset/8053da3c-ef8d-4c05-857e-28b00c17db0e/resource/2e72e2a2-5d1e-454d-9814-8e256a1dbbb5/download/2012-2013-supplemental-info.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Alberta Public Service Profile...,pdf
Health,https://open.alberta.ca/dataset/4bb6bc99-ab59-47fd-a633-dfc27d7a049e/resource/89ecb45f-0b32-4ccc-9475-ee1436276758/download/Annual-Report-13.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Health...,pdf
Human Services - Volume 1,https://open.alberta.ca/dataset/7d6fcb0d-b924-4b43-becb-24c69a713d7c/resource/3135cb96-17ce-45b0-9643-631597d342fa/download/5640292-2012-2013-Annual-Report-Volume-1.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Human Services - Volume 1Volume 2Highlights...,pdf
Volume 2,https://open.alberta.ca/dataset/7d6fcb0d-b924-4b43-becb-24c69a713d7c/resource/57c5a24c-7276-486d-87d2-d2c08a4353fd/download/5640292-2012-2013-Annual-Report-Volume-2.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Volume 2...,pdf
Highlights,https://open.alberta.ca/dataset/7d6fcb0d-b924-4b43-becb-24c69a713d7c/resource/ba989519-8144-48b9-852e-00ce2d628c90/download/5640292-2012-2013-Annual-Report-Highlights.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Highlights...,pdf
Infrastructure,https://open.alberta.ca/dataset/9edb9308-f08e-4db5-aa00-6ca95eac3045/resource/be98c384-5193-4de9-ad0a-1eba860b4b56/download/infrastructureannualreport2012-13.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Infrastructure...,pdf
International and Intergovernmental Relations,https://open.alberta.ca/dataset/c7f7dd92-3e8d-4f83-9aaf-62ec6c21ebf2/resource/75fcdef7-3722-45a9-bf99-1b951f3a5feb/download/6194042-2012-2013-IIR-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,International and Intergovernmental Relations...,pdf
Justice and Solicitor General,https://open.alberta.ca/dataset/a78bb4dd-3eb5-46f1-ad45-169ae9907bde/resource/d170ac2f-9bf0-44b0-b648-e2111ac14534/download/JSGAnnualReport2012-2013.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Justice and Solicitor General...,pdf
Municipal Affairs,https://open.alberta.ca/dataset/2c12785f-b426-44dc-aea5-f4be2e8f97ec/resource/96349528-9128-4bd8-aeed-886f8a5d672e/download/4910637-2012-2013-MA-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Municipal Affairs...,pdf
Service Alberta,https://open.alberta.ca/dataset/6fcc9d22-0af9-4099-a571-b44cae036cc3/resource/836fa9e7-e21f-4e8c-96ef-25bca2613b19/download/6848617-2012-2013-Service-Alberta-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Service Alberta...,pdf
"Tourism, Parks and Recreation",https://open.alberta.ca/dataset/11dba22a-5ff8-4e39-aafb-abc9b15bc235/resource/65a64efb-c935-44ec-838d-1e57e42bb7f4/download/4839517-2012-2013-Tourism-Parks-Recreation-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,"Tourism, Parks and Recreation...",pdf
Transportation,https://open.alberta.ca/dataset/d24ecf3f-d15a-4e41-b090-9e1a4c85949a/resource/140f0287-2d1d-4a71-a20c-dfad4fc33c55/download/4848754-2012-2013-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Transportation...,pdf
Treasury Board and Finance,https://open.alberta.ca/dataset/5a03321d-01b4-4d20-a47d-098c0b67d88b/resource/a6dd3d07-14a6-4126-a24f-edafddae289a/download/2012-13-TBF-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Treasury Board and Finance...,pdf
Government of Alberta Annual Report,https://open.alberta.ca/dataset/7714457c-7527-443a-a7db-dd8c1c8ead86/resource/65fd7550-9cea-4b6f-b804-db3b7e7a3600/download/goa-2011-12-annual-report-complete.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Government of Alberta Annual Report...,pdf
Advanced Education and Technology,https://open.alberta.ca/dataset/a4c0d46b-0c1e-4b26-9279-c903f4d80ce9/resource/71a639a7-2fe5-417f-8827-9cee71596b6d/download/6848576-2011-2012-AET-annual-report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Advanced Education and Technology...,pdf
Agriculture and Rural Development,https://open.alberta.ca/dataset/b36f8f34-1ca0-448b-8777-fe7d3ffebd4e/resource/ff802681-77bf-4e2e-a177-3eceaaa6dfb2/download/6849045-2011-2012-ARD-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Agriculture and Rural Development...,pdf
Culture and Community Services,https://open.alberta.ca/dataset/187519e3-983c-4727-a99b-46622a8c76af/resource/95cf87f8-57e5-4b12-b7a1-73eae85b8535/download/5360324-2011-2012-Culture-Annual-Report-2012-06-22.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Culture and Community Services...,pdf
Education,https://open.alberta.ca/dataset/8b226e68-1227-4aec-87a5-b573f3bfb062/resource/6539b61e-7617-4696-ab8a-b2ef9eef15c5/download/6848044-2011-2012-AB-Education-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,EducationEducation Annual Report Update(October 2012)Highlights...,pdf
Education Annual Report Update,https://open.alberta.ca/dataset/8d78df56-9979-457c-9ec2-26e87bd922ed/resource/48a384c8-39b3-4960-a7bf-b36d2003dda2/download/5912455-2011-2012-annual-report-update.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Education Annual Report Update(October 2012)...,pdf
Highlights,https://open.alberta.ca/dataset/8b226e68-1227-4aec-87a5-b573f3bfb062/resource/62c30ee4-ca89-4918-b773-1a182651a43c/download/zz-6848044-2011-2012-Education-annual-report-highlights-10-points-plan.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Highlights...,pdf
Energy,https://open.alberta.ca/dataset/cbd7147b-d304-4e3e-af28-78970c71232c/resource/5b636c06-96fe-4bc2-85f8-699519db47c6/download/6847119-2011-2012-Alberta-Energy-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Energy...,pdf
Environment and Water,https://open.alberta.ca/dataset/2c4a8a7a-1335-430e-b2ce-067bb879d39d/resource/ecf138e7-3007-4bbe-bc5c-3eae0cc43a4e/download/5653437-2011-2012-environment-water-Annual-report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Environment and Water...,pdf
Executive Council (includes Public Affairs Bureau),https://open.alberta.ca/dataset/8053da3c-ef8d-4c05-857e-28b00c17db0e/resource/9c8656f1-1208-4f73-adf5-4a3bc0b93e20/download/2050912-2011-2012-Executive-Council-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Executive Council (includes Public Affairs Bureau)Alberta Public Service Profile...,pdf
Alberta Public Service Profile,https://open.alberta.ca/dataset/8053da3c-ef8d-4c05-857e-28b00c17db0e/resource/1fe0ce04-8194-41a4-a5d1-9b70e2b8070f/download/2011-2012-supplemental-info.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Alberta Public Service Profile...,pdf
Finance,https://open.alberta.ca/dataset/26c5945d-0c3e-4fbb-80cd-3c46d7fc7b44/resource/ffa408ee-4f82-437a-9c0c-40f0c851d0a2/download/2011-12-Finance-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Finance...,pdf
Health and Wellness,https://open.alberta.ca/dataset/f096f46f-1946-4a55-a004-67fd9ae488b3/resource/317da580-e471-43bb-8621-62c27cc70127/download/Annual-Report-12.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Health and Wellness...,pdf
Human Services,https://open.alberta.ca/dataset/7d6fcb0d-b924-4b43-becb-24c69a713d7c/resource/9efe34eb-76c9-411c-a9d5-581e9eb87e46/download/2011-12-Human-Services-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Human ServicesErrataHighlights...,pdf
Errata,https://open.alberta.ca/dataset/7d6fcb0d-b924-4b43-becb-24c69a713d7c/resource/d4910dcb-52e4-455a-b221-a36953742e2c/download/5640292-2011-2012-Annual-Report-Errata-Sheet.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Errata...,pdf
Highlights,https://open.alberta.ca/dataset/7d6fcb0d-b924-4b43-becb-24c69a713d7c/resource/2307e89d-4e0f-4d86-b276-a3bbd31e695a/download/5640292-2011-2012-Annual-Report-Highlights.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Highlights...,pdf
Infrastructure,https://open.alberta.ca/dataset/9edb9308-f08e-4db5-aa00-6ca95eac3045/resource/92977089-8201-4204-871b-0340f003a698/download/infrastructureannualreport2011-12.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Infrastructure...,pdf
"International, Intergovernmental and Aboriginal Relations",https://open.alberta.ca/dataset/34292d5a-b72b-4caf-8657-09b9a40a0a25/resource/91920fa9-bc1f-46ef-9bf4-3c5b73d323bc/download/5674269-2012-06-IIARAnnualReport-2011-2012.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,"International, Intergovernmental and Aboriginal Relations...",pdf
Justice,https://open.alberta.ca/dataset/68c386b2-1c32-49f3-abdc-9c1cfc30a5ce/resource/be8f632f-8737-421d-8d6f-b5ce2341d8ec/download/1713479-2011-2012-Alberta-Justice-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Justice...,pdf
Municipal Affairs,https://open.alberta.ca/dataset/2c12785f-b426-44dc-aea5-f4be2e8f97ec/resource/93dbf206-3075-4d57-9a6a-0453331c37f5/download/4910637-2012-2011-2012-MA-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Municipal Affairs...,pdf
Seniors,https://open.alberta.ca/dataset/97a9a076-0bd0-4e79-986c-4f6d9080f8f3/resource/36fa4ea7-6f68-4a5b-94d6-03a89c4458b9/download/6032317-2012-Annual-Report-2011-2012.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Seniors...,pdf
Service Alberta,https://open.alberta.ca/dataset/6fcc9d22-0af9-4099-a571-b44cae036cc3/resource/ad531d5a-f923-425e-806e-a549cd211828/download/6848617-2011-2012-Service-Alberta-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Service Alberta...,pdf
Solicitor General and Public Security,https://open.alberta.ca/dataset/cbe377bb-b8de-4075-ad64-82340b62cb49/resource/dcbcc0a1-b072-45b5-8619-648452e30e51/download/3759360-2011-2012-Solicitor-General-and-Public-Security-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Solicitor General and Public Security...,pdf
Sustainable Resource Development,https://open.alberta.ca/dataset/d749187c-5853-453f-a3f3-f23d075681a0/resource/122465bc-ef4c-40a3-8939-8823dc8e90d0/download/6847121-SRD-Annual-Report-2011-12.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Sustainable Resource Development...,pdf
"Tourism, Parks and Recreation",https://open.alberta.ca/dataset/11dba22a-5ff8-4e39-aafb-abc9b15bc235/resource/6419548a-eb90-48a6-8dc5-3ace6233211c/download/4839517-2011-2012-Tourism-Parks-Recreation-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,"Tourism, Parks and Recreation...",pdf
Transportation,https://open.alberta.ca/dataset/d24ecf3f-d15a-4e41-b090-9e1a4c85949a/resource/2fa2e7f6-42a1-4cf8-b452-4aaad00a8fa4/download/4848754-2011-2012-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Transportation...,pdf
Treasury Board and Enterprise,https://open.alberta.ca/dataset/6f9acfbf-ff4c-49ca-819a-23874900051e/resource/1846ebfe-5532-463d-8107-4f8a62c69c1c/download/2011-12-Treasury-Board-Enterprise-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Treasury Board and Enterprise...,pdf
Government of Alberta Annual Report,https://open.alberta.ca/dataset/7714457c-7527-443a-a7db-dd8c1c8ead86/resource/ee02c14f-2cf4-4964-a25f-f9a8032c6081/download/goa-2010-11-annual-report-complete.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Government of Alberta Annual Report...,pdf
Aboriginal Relations,https://open.alberta.ca/dataset/42a10c27-456c-4833-8e4b-df8e1fced200/resource/8968a079-8deb-4770-bc84-1d13532f2163/download/ARAnnualReport2010-2011.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Aboriginal Relations...,pdf
Advanced Education and Technology,https://open.alberta.ca/dataset/a4c0d46b-0c1e-4b26-9279-c903f4d80ce9/resource/e6f8b3a2-d589-48ef-bf31-440e68aa17fe/download/6848576-2010-2011-AET-annual-report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Advanced Education and Technology...,pdf
Agriculture and Rural Development,https://open.alberta.ca/dataset/b36f8f34-1ca0-448b-8777-fe7d3ffebd4e/resource/6d312080-e713-452d-936d-1158da8a1c6b/download/6849045-2010-2011-ARD-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Agriculture and Rural Development...,pdf
Children and Youth Services,https://open.alberta.ca/dataset/2053399b-8ddd-4b0f-8060-c5d7b7c57d26/resource/5b865c09-34fe-4516-b1ef-914c620e2447/download/4439121-2010-2011-Children-Youth-Services-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Children and Youth ServicesHighlights...,pdf
Highlights,https://open.alberta.ca/dataset/2053399b-8ddd-4b0f-8060-c5d7b7c57d26/resource/f8806b5c-cda0-4877-964b-2feeb6d23fcc/download/2010-11AnnualReportHighlights4.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Highlights...,pdf
Culture and Community Spirit,https://open.alberta.ca/dataset/839bfd4e-4047-4191-997a-5239041474d7/resource/c0ecd358-9723-4215-b243-0e8f28f832a1/download/5360324-2010-2011-Culture-Annual-Report-2011-06-27.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,Culture and Community Spirit...,pdf
Education,https://open.alberta.ca/dataset/8b226e68-1227-4aec-87a5-b573f3bfb062/resource/99bcfcb3-171c-4dd0-8d31-31e24bbc3858/download/6848044-2010-2011-AB-Education-Annual-Report.pdf,Advanced Education,https://www.alberta.ca/government-and-ministry-annual-reports#19-20,EducationEducation Annual Report Update(November 2011)Highlights...,pdf
